#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 110   9
# Band-Index    1
   1.77740      5.576667
   1.83155      5.743085
   1.88571      6.039744
   1.93986      6.390105
   1.99402      6.773583
   2.04818      7.181782
   2.10233      6.937730
   2.15649      6.276241
   2.21065      5.659871
   2.26480      5.109909
   2.31896      4.652088
   2.37311      4.307049
   2.42727      4.077872
   2.48143      3.950775
   2.53558      3.910328
   2.53558      3.910328
   2.59086      3.916997
   2.64613      3.936457
   2.70140      3.966764
   2.75667      4.004883
   2.81195      4.045581
   2.86722      4.082167
   2.92249      4.105810
   2.97777      4.106319
   3.03304      4.074027
   3.08831      4.002919
   3.14358      3.893549
   3.19886      3.753712
   3.25413      3.596846
   3.30940      3.438452
   3.36468      3.294167
   3.41995      3.178414
   3.47522      3.103331
   3.53050      3.077300
   3.53050      3.077300
   3.58347      3.124018
   3.63645      3.220813
   3.68943      3.309478
   3.74241      3.379999
   3.79539      3.440028
   3.84837      3.553235
   3.90135      3.707230
   3.95433      3.879699
   4.00731      4.070537
   4.06028      4.279688
   4.11326      4.507085
   4.16624      4.752535
   4.21922      5.015671
   4.27220      5.296110
   4.32518      5.592803
   4.37816      5.903752
   4.43114      6.224422
   4.48412      6.540508
   4.53709      6.787938
   4.59007      7.087835
   4.64305      7.479074
   4.69603      7.884268
   4.74901      8.301854
   4.74901      8.301854
   4.80243      7.890060
   4.85586      7.351036
   4.90928      6.842471
   4.96271      6.555349
   5.01614      6.009756
   5.06956      5.456883
   5.12299      5.132251
   5.17641      5.538554
   5.22984      6.193933
   5.28326      6.897528
   5.33669      7.622187
   5.39011      8.356652
   5.44354      9.089719
   5.49696      9.802398
   5.55039     10.451266
   5.60381     10.921414
   5.65724     11.066232
 
# Band-Index    8
   5.65724     11.070584
   5.60381     10.985569
   5.55039     10.802087
   5.49696     10.530377
   5.44354     10.167656
   5.39011      9.743674
   5.33669      9.292013
   5.28326      8.832414
   5.22984      8.375449
   5.17641      7.927441
   5.12299      7.494462
   5.06956      7.085682
   5.01614      6.727524
   4.96271      6.608645
   4.90928      7.230406
   4.85586      7.866607
   4.80243      8.508752
   4.74901      8.776565
   4.74901      8.776565
   4.69603      8.356357
   4.64305      7.981018
   4.59007      7.745216
   4.53709      7.748056
   4.48412      7.462036
   4.43114      7.199027
   4.37816      6.962064
   4.32518      6.755612
   4.27220      6.584457
   4.21922      6.453242
   4.16624      6.364543
   4.11326      6.315628
   4.06028      6.294007
   4.00731      6.272184
   3.95433      6.203871
   3.90135      6.032445
   3.84837      5.728118
   3.79539      5.319831
   3.74241      4.869271
   3.68943      4.439702
   3.63645      4.094232
   3.58347      3.885042
   3.53050      3.819206
   3.53050      3.819206
   3.47522      3.892030
   3.41995      4.127539
   3.36468      4.509459
   3.30940      4.979137
   3.25413      5.490776
   3.19886      6.018857
   3.14358      6.549046
   3.08831      7.071788
   3.03304      7.576616
   2.97777      8.045447
   2.92249      8.399226
   2.86722      8.557148
   2.81195      8.557059
   2.75667      8.504941
   2.70140      8.445598
   2.64613      8.396599
   2.59086      8.365163
   2.53558      8.354383
   2.53558      8.354383
   2.48143      8.404592
   2.42727      8.541604
   2.37311      8.721676
   2.31896      8.860238
   2.26480      8.846581
   2.21065      8.551489
   2.15649      8.076305
   2.10233      7.626250
   2.04818      7.629929
   1.99402      7.260412
   1.93986      6.897605
   1.88571      6.547294
   1.83155      6.215044
   1.77740      5.910604
   1.72324      5.663185
   1.72324      5.663185
   1.66580      6.013185
   1.60836      6.618228
   1.55092      7.275859
   1.49347      7.954993
   1.43603      8.643362
   1.37859      9.328645
   1.32115      9.989196
   1.26371     10.571165
   1.20627     10.953995
   1.14883     11.070584
   1.14883     11.070584
   1.09412     10.835356
   1.03941     10.406749
   0.98471      9.941233
   0.93000      9.467907
   0.87530      8.994254
   0.82059      8.522744
   0.76588      8.054693
   0.71118      7.590389
   0.65647      7.130562
   0.60177      6.675930
   0.54706      6.227719
   0.49235      5.787143
   0.43765      5.356921
   0.38294      4.939994
   0.32824      4.969046
   0.27353      4.870352
   0.21882      4.625472
   0.16412      4.335061
   0.10941      4.071120
   0.05471      3.886123
   0.00000      3.819206
 
# Band-Index    9
   0.00000      8.468030
   0.05471      8.515034
   0.10941      8.221509
   0.16412      7.882053
   0.21882      7.532343
   0.27353      7.249312
   0.32824      7.137498
   0.38294      7.267866
   0.43765      7.592191
   0.49235      8.024932
   0.54706      8.513270
   0.60177      9.029858
   0.65647      9.560491
   0.71118     10.095862
   0.76588     10.629331
   0.82059     11.155463
   0.87530     11.632096
   0.93000     11.829843
   0.98471     12.226261
   1.03941     12.620760
   1.09412     12.163156
   1.14883     11.924756
   1.14883     11.924756
   1.20627     11.789122
   1.26371     11.622972
   1.32115     11.553814
   1.37859     11.530096
   1.43603     11.523576
   1.49347     11.523876
   1.55092     11.526982
   1.60836     11.530292
   1.66580     11.532725
   1.72324     11.533616
   1.72324     11.533616
   1.77740     11.047287
   1.83155     10.441564
   1.88571      9.767889
   1.93986      9.061297
   1.99402      8.345002
   2.04818      7.636105
   2.10233      7.998934
   2.15649      8.349468
   2.21065      8.652837
   2.26480      9.047119
   2.31896      9.565868
   2.37311     10.098563
   2.42727     10.737661
   2.48143     11.327841
   2.53558     11.509571
   2.53558     11.509571
   2.59086     11.181414
   2.64613     10.662318
   2.70140     10.143184
   2.75667      9.650851
   2.81195      9.196543
   2.86722      8.789642
   2.92249      8.440233
   2.97777      8.159145
   3.03304      7.956591
   3.08831      7.838612
   3.14358      7.804229
   3.19886      7.844298
   3.25413      7.944486
   3.30940      8.084664
   3.36468      8.242321
   3.41995      8.392007
   3.47522      8.515806
   3.53050      8.468030
   3.53050      8.468030
   3.58347      8.512153
   3.63645      8.317501
   3.68943      8.092920
   3.74241      7.843183
   3.79539      7.594830
   3.84837      7.364840
   3.90135      7.164908
   3.95433      7.002511
   4.00731      6.882281
   4.06028      6.806439
   4.11326      6.776148
   4.16624      6.790945
   4.21922      6.849505
   4.27220      6.949955
   4.32518      7.089838
   4.37816      7.266472
   4.43114      7.477416
   4.48412      7.719899
   4.53709      7.995907
   4.59007      8.052433
   4.64305      8.374261
   4.69603      8.710306
   4.74901      9.058191
   4.74901      9.058191
   4.80243      8.805248
   4.85586      8.976268
   4.90928      9.165852
   4.96271      9.357909
   5.01614      9.547561
   5.06956      9.732573
   5.12299      9.912092
   5.17641     10.086307
   5.22984     10.256004
   5.28326     10.423551
   5.33669     10.593057
   5.39011     10.771985
   5.44354     10.974522
   5.49696     11.223580
   5.55039     11.523675
   5.60381     11.805549
   5.65724     11.924756
